ODS_CODE,NAME,POSTCODE,POSTCODE_LATITUDE,POSTCODE_LONGITUDE,POSTCODE_DISTRICT,POSTCODE_COUNTY,GPAD_SYSTEMS,SYSTEM
E83027,THE PRACTICE AT 188,NW11 9AY,51.576425,-0.204644,E09000003,E99999999,EMIS,EMIS
E83028,PARKVIEW SURGERY,HA8 0RW,51.606967,-0.257495,E09000003,E99999999,EMIS,EMIS
E83030,PENSHURST GARDENS SURGERY,HA8 9TN,51.616131,-0.272789,E09000003,E99999999,EMIS,EMIS
E83031,THE VILLAGE SURGERY,EN4 8RF,51.64806,-0.168135,E09000003,E99999999,EMIS,EMIS
E83032,OAK LODGE MEDICAL CENTRE,HA8 0AP,51.603656,-0.27072,E09000003,E99999999,EMIS,EMIS
E83034,COLNEY HATCH LANE SURGERY,N10 1ET,51.600571,-0.147478,E09000003,E99999999,EMIS,EMIS
E83035,WENTWORTH GROUP PRACTICE - FINCHLEY,N3 1YL,51.607748,-0.187898,E09000003,E99999999,EMIS,EMIS
E83038,JAI MEDICAL CENTRE,HA8 8NB,51.622046,-0.277519,E09000003,E99999999,EMIS,EMIS
E83039,RAVENSCROFT MEDICAL CENTRE,NW11 8BB,51.575317,-0.202769,E09000003,E99999999,EMIS,EMIS
E83041,WAKEMANS HILL SURGERY,NW9 0TA,51.58709,-0.254184,E09000005,E99999999,EMIS,EMIS
E83044,ADDINGTON MEDICAL CENTRE,EN5 1QH,51.649661,-0.176816,E09000003,E99999999,EMIS,EMIS
E83045,FRIERN BARNET MEDICAL CENTRE,N11 3BU,51.613266,-0.155902,E09000003,E99999999,EMIS,EMIS
E83046,MULBERRY MEDICAL PRACTICE,NW7 3QB,51.614864,-0.26001,E09000003,E99999999,EMIS,EMIS
E83050,EAST FINCHLEY MEDICAL CENTRE,N2 9QD,51.588124,-0.162853,E09000003,E99999999,EMIS,EMIS
E83053,LANE END MEDICAL GROUP,HA8 9GJ,51.615289,-0.274843,E09000003,E99999999,EMIS,EMIS
E83600,DRS ADLER AND ROSENBERG,NW11 7NP,51.575077,-0.195938,E09000003,E99999999,EMIS,EMIS
E83613,EAST BARNET HEALTH CENTRE,EN4 8QZ,51.646387,-0.166425,E09000003,E99999999,EMIS,EMIS
E83621,BRUNSWICK PARK MEDICAL PRACTICE,N11 1EY,51.629302,-0.149212,E09000003,E99999999,EMIS,EMIS
E83622,TEMPLE FORTUNE MEDICAL GROUP,NW11 7TE,51.581104,-0.197821,E09000003,E99999999,EMIS,EMIS
E83637,COLINDALE MEDICAL CENTRE LP,NW9 6DJ,51.591302,-0.249547,E09000003,E99999999,EMIS,EMIS
E83638,THE MOUNTFIELD SURGERY,N3 3NR,51.595004,-0.194195,E09000003,E99999999,EMIS,EMIS
E83639,ROSEMARY SURGERY,N3 2QN,51.596899,-0.184128,E09000003,E99999999,EMIS,EMIS
E83649,THE HODFORD ROAD PRACTICE,NW11 8NH,51.569041,-0.199293,E09000003,E99999999,EMIS,EMIS
E83653,THE PHOENIX PRACTICE,NW4 4AE,51.587321,-0.22337,E09000003,E99999999,EMIS,EMIS
E83668,DR SP TALPAHEWA,HA8 9NT,51.61618,-0.260263,E09000003,E99999999,EMIS,EMIS
E84002,FORTY WILLOWS SURGERY,HA9 9HA,51.565788,-0.270656,E09000005,E99999999,EMIS,EMIS
E84003,PREMIER MEDICAL CENTRE,HA0 4UZ,51.549714,-0.306762,E09000005,E99999999,EMIS,EMIS
E84004,THE CIRCLE PRACTICE,HA3 7LT,51.601115,-0.32059,E09000015,E99999999,EMIS,EMIS
E84005,KINGS ROAD SURGERY,HA2 9JJ,51.568984,-0.377372,E09000015,E99999999,EMIS,EMIS
E84006,THE LAW MEDICAL GROUP PRACTICE,NW10 5UY,51.533872,-0.234291,E09000005,E99999999,EMIS,EMIS
E84007,UXENDON CRESCENT SURGERY,HA9 8NL,51.566899,-0.294322,E09000005,E99999999,EMIS,EMIS
E84008,SIMPSON HOUSE MEDICAL CENTRE,HA2 8RS,51.561658,-0.372411,E09000015,E99999999,EMIS,EMIS
E84009,ENDERLEY ROAD MEDICAL CENTRE,HA3 5HF,51.601875,-0.340446,E09000015,E99999999,EMIS,EMIS
E84011,ST ANDREWS MEDICAL CENTRE,NW10 9AR,51.538404,-0.253511,E09000005,E99999999,EMIS,EMIS
E84012,MAPESBURY MEDICAL GROUP,NW2 3PS,51.551499,-0.209448,E09000005,E99999999,EMIS,EMIS
E84013,CHURCH END MEDICAL CENTRE,NW10 9HP,51.547572,-0.253218,E09000005,E99999999,EMIS,EMIS
E84014,BACON LANE SURGERY,HA8 5AT,51.60508,-0.275879,E09000015,E99999999,EMIS,EMIS
E84015,WILLOW TREE FAMILY DOCTORS,NW9 9AD,51.58934,-0.2652,E09000005,E99999999,EMIS,EMIS
E84017,SUDBURY & ALPERTON MEDICAL CENTRE,HA0 1EZ,51.536917,-0.298023,E09000005,E99999999,EMIS,EMIS
E84018,STREATFIELD HEALTH CENTRE,HA3 9BP,51.593814,-0.308097,E09000015,E99999999,EMIS,EMIS
E84020,JAI MEDICAL CENTRE (BRENT),HA8 5LP,51.59817,-0.270697,E09000005,E99999999,EMIS,EMIS
E84021,THE WILLESDEN MEDICAL CENTRE,NW10 2PT,51.547534,-0.233849,E09000005,E99999999,EMIS,EMIS
E84022,ROXBOURNE MEDICAL CENTRE,HA2 0UE,51.56732,-0.363104,E09000015,E99999999,EMIS,EMIS
E84024,THE PINN MEDICAL CENTRE,HA5 3EE,51.595209,-0.382155,E09000015,E99999999,EMIS,EMIS
E84025,THE LONSDALE MEDICAL CENTRE,NW6 6RR,51.536899,-0.204456,E09000005,E99999999,EMIS,EMIS
E84028,THE STONEBRIDGE PRACTICE,NW10 8RY,51.542474,-0.26358,E09000005,E99999999,EMIS,EMIS
E84030,PRESTON HILL SURGERY,HA3 9SN,51.580102,-0.288949,E09000005,E99999999,EMIS,EMIS
E84031,BRENTFIELD MEDICAL CENTRE,NW10 8TF,51.550634,-0.260211,E09000005,E99999999,EMIS,EMIS
E84032,ELLIS PRACTICE,HA9 9FX,51.563896,-0.276528,E09000005,E99999999,EMIS,EMIS
E84033,CHALKHILL FAMILY PRACTICE,HA9 9FX,51.563896,-0.276528,E09000005,E99999999,EMIS,EMIS
E84036,GLADSTONE MEDICAL CENTRE,NW2 6JH,51.558733,-0.246096,E09000005,E99999999,EMIS,EMIS
E84039,HONEYPOT MEDICAL CENTRE,HA7 1JP,51.59699,-0.294522,E09000015,E99999999,EMIS,EMIS
E84040,THE PINNER ROAD SURGERY,HA1 4JS,51.582726,-0.352937,E09000015,E99999999,EMIS,EMIS
E84042,KILBURN PARK MEDICAL CENTRE,NW6 5HB,51.53263,-0.199347,E09000005,E99999999,EMIS,EMIS
E84044,THE NORTHWICK SURGERY,HA1 2NU,51.581048,-0.326541,E09000015,E99999999,EMIS,EMIS
E84048,THE FRYENT WAY SURGERY,NW9 9SB,51.582965,-0.280541,E09000005,E99999999,EMIS,EMIS
E84049,BRAMPTON HEALTH CENTRE,NW9 9BY,51.586101,-0.277362,E09000005,E99999999,EMIS,EMIS
E84051,STANLEY CORNER MEDICAL CENTRE,HA0 4JF,51.544253,-0.296596,E09000005,E99999999,EMIS,EMIS
E84053,HATCH END MEDICAL CENTRE,HA5 4RD,51.606245,-0.377055,E09000015,E99999999,EMIS,EMIS
E84057,THE STANMORE MEDICAL CENTRE,HA7 1HS,51.601542,-0.303997,E09000015,E99999999,EMIS,EMIS
E84058,GP DIRECT,HA2 0RQ,51.575263,-0.358777,E09000015,E99999999,EMIS,EMIS
E84059,THE ALLENDALE ROAD SURGERY,UB6 0RA,51.551188,-0.319805,E09000009,E99999999,TPP,TPP
E84061,ELLIOTT HALL MEDICAL CTR.,HA5 4EA,51.608479,-0.362504,E09000015,E99999999,EMIS,EMIS
E84062,THE SHAFTESBURY MEDICAL CENTRE,HA2 0AH,51.571707,-0.353985,E09000015,E99999999,EMIS,EMIS
E84063,LANCELOT MEDICAL CENTRE,HA0 2AL,51.552864,-0.299476,E09000005,E99999999,EMIS,EMIS
E84066,GP PATHFINDER CLINICS,HA9 6PW,51.547594,-0.275371,E09000005,E99999999,EMIS,EMIS
E84067,CHURCH LANE SURGERY,NW9 8LU,51.574934,-0.262141,E09000005,E99999999,EMIS,EMIS
E84068,THE RIDGEWAY SURGERY,HA2 7DU,51.581007,-0.36508,E09000015,E99999999,EMIS,EMIS
E84069,BELMONT HEALTH CENTRE,HA3 7LT,51.601115,-0.32059,E09000015,E99999999,EMIS,EMIS
E84070,PINNER VIEW MEDICAL CENTRE,HA1 4QG,51.585872,-0.350282,E09000015,E99999999,EMIS,EMIS
E84074,FREUCHEN MEDICAL CENTRE,NW10 4ST,51.534533,-0.242975,E09000005,E99999999,EMIS,EMIS
E84075,MOLLISON WAY SURGERY,HA8 5QL,51.597639,-0.278615,E09000015,E99999999,EMIS/EVERGREENLIFE,EMIS
E84076,OXGATE GARDENS SURGERY,NW2 6EA,51.564483,-0.227767,E09000005,E99999999,EMIS,EMIS
E84078,KINGSBURY HEALTH AND WELLBEING,NW9 0EF,51.591736,-0.265484,E09000005,E99999999,EMIS,EMIS
E84080,STAVERTON SURGERY,NW2 5HA,51.544184,-0.225816,E09000005,E99999999,EMIS,EMIS
E84083,LANFRANC MEDICAL CENTRE,HA1 3QE,51.561587,-0.332724,E09000015,E99999999,EMIS,EMIS
E84086,WALM LANE SURGERY,NW2 4RT,51.550348,-0.219532,E09000005,E99999999,EMIS,EMIS
E84601,KENTON BRIDGE MEDICAL CENTRE DR GOLDEN,HA3 0YX,51.582137,-0.316484,E09000005,E99999999,EMIS,EMIS
E84617,THE CIVIC MEDICAL CENTRE,HA1 1SE,51.587157,-0.337475,E09000015,E99999999,EMIS,EMIS
E84620,PRESTON ROAD SURGERY,HA9 8LB,51.564911,-0.292419,E09000005,E99999999,EMIS,EMIS
E84626,THE SUNFLOWER MEDICAL CENTRE,HA0 4UZ,51.549714,-0.306762,E09000005,E99999999,EMIS,EMIS
E84635,THE SURGERY,HA9 6QL,51.550604,-0.281964,E09000005,E99999999,EMIS,EMIS
E84637,HILLTOP MEDICAL PRACTICE,NW10 8RY,51.542474,-0.26358,E09000005,E99999999,EMIS,EMIS
E84638,ALPERTON MEDICAL CENTRE,HA0 4JB,51.542878,-0.294196,E09000005,E99999999,EMIS,EMIS
E84645,PARK ROYAL MEDICAL PRACTICE,NW10 7NS,51.530938,-0.269138,E09000005,E99999999,EMIS,EMIS
E84646,THE STREATFIELD MEDICAL CENTRE,HA3 9BN,51.595639,-0.298717,E09000015,E99999999,EMIS,EMIS
E84647,KENTON CLINIC,HA3 0UQ,51.58597,-0.292395,E09000005,E99999999,EMIS,EMIS
E84653,ZAIN MEDICAL CENTRE,HA8 0AD,51.606478,-0.271248,E09000003,E99999999,EMIS,EMIS
E84656,ROUNDWOOD PARK MEDICAL CENTRE,NW10 3RY,51.542838,-0.235502,E09000005,E99999999,EMIS,EMIS
E84658,ASPRI MEDICAL CENTRE,HA3 5LE,51.604473,-0.34298,E09000015,E99999999,EMIS,EMIS
E84663,KENTON BRIDGE MEDICAL CENTRE - DR RAJA,HA3 0YX,51.582137,-0.316484,E09000005,E99999999,EMIS,EMIS
E84665,NEASDEN MEDICAL CENTRE,NW2 7SA,51.559617,-0.247476,E09000005,E99999999,EMIS,EMIS
E84674,CHICHELE ROAD SURGERY,NW2 3AN,51.55483,-0.216242,E09000005,E99999999,EMIS,EMIS
E84676,HEADSTONE LANE MEDICAL CENTRE,HA2 6LY,51.59902,-0.356751,E09000015,E99999999,EMIS,EMIS
E84678,PRESTON MEDICAL CENTRE,HA9 8JZ,51.564337,-0.292556,E09000005,E99999999,EMIS,EMIS
E84680,HEADSTONE ROAD SURGERY,HA1 1PG,51.58377,-0.34089,E09000015,E99999999,EMIS,EMIS
E84684,THE TUDOR HOUSE MEDICAL CENTRE,HA9 9DS,51.564497,-0.266665,E09000005,E99999999,EMIS,EMIS
E84685,SUDBURY SURGERY,HA0 3HG,51.558198,-0.316373,E09000005,E99999999,EMIS,EMIS
E84693,ST. PETER'S MEDICAL CENTRE,HA1 4BS,51.576534,-0.350678,E09000015,E99999999,EMIS,EMIS
E84699,KINGS EDGE MEDICAL CENTRE,NW9 0QP,51.594986,-0.268767,E09000005,E99999999,EMIS,EMIS
E84701,PEARL MEDICAL PRACTICE,HA0 4UZ,51.549714,-0.306762,E09000005,E99999999,EMIS,EMIS
E84702,WILLESDEN GREEN SURGERY,NW2 3UY,51.55376,-0.216211,E09000005,E99999999,EMIS,EMIS
E84704,ST. GEORGES MEDICAL CENTRE,NW2 6JH,51.558733,-0.246096,E09000005,E99999999,EMIS,EMIS
E84709,WEMBLEY PARK MEDICAL CENTRE,HA9 0GL,51.560274,-0.282177,E09000005,E99999999,EMIS,EMIS
E85001,THORNBURY ROAD CENTRE FOR HEALTH,TW7 4HQ,51.474432,-0.345422,E09000018,E99999999,TPP,TPP
E85003,NORTH END MEDICAL CENTRE,W14 9PR,51.487802,-0.204053,E09000013,E99999999,TPP,TPP
E85004,ALBANY PRACTICE,TW8 8DS,51.48676,-0.310033,E09000018,E99999999,TPP,TPP
E85005,THE WESTWAY SURGERY,W12 0PT,51.514207,-0.247606,E09000013,E99999999,TPP,TPP
E85006,WATERSIDE MEDICAL CENTRE,UB2 4XQ,51.502165,-0.363984,E09000009,E99999999,TPP,TPP
E85007,ST. MARGARETS PRACTICE,TW1 1NE,51.459402,-0.323034,E09000027,E99999999,TPP,TPP
E85008,NORTH FULHAM SURGERY,SW6 1TN,51.486399,-0.199326,E09000013,E99999999,TPP,TPP
E85012,KS MEDICAL CENTRE,UB1 3HY,51.513733,-0.364261,E09000009,E99999999,TPP,TPP
E85013,WESTSEVEN GP,W7 1DR,51.510264,-0.334353,E09000009,E99999999,TPP,TPP
E85014,NORTHFIELDS SURGERY,W13 9QP,51.505053,-0.318967,E09000009,E99999999,TPP,TPP
E85015,HOUNSLOW MEDICAL CENTRE,TW3 3ET,51.469395,-0.376819,E09000018,E99999999,TPP,TPP
E85016,RICHFORD GATE MEDICAL CENTRE,W6 7HY,51.500438,-0.226551,E09000013,E99999999,TPP,TPP
E85019,CROWN STREET SURGERY,W3 8SA,51.507392,-0.273777,E09000009,E99999999,TPP,TPP
E85020,BROOK GREEN MEDICAL CENTRE,W6 7EG,51.495164,-0.220921,E09000013,E99999999,TPP,TPP
E85021,YEADING MEDICAL CENTRE,UB5 6LD,51.533635,-0.396999,E09000009,E99999999,TPP,TPP
E85023,CHEPSTOW GARDENS MEDICAL CENTRE,UB1 2RL,51.517625,-0.375119,E09000009,E99999999,TPP,TPP
E85024,CARLTON SURGERY,TW14 0AX,51.453337,-0.404576,E09000018,E99999999,TPP,TPP
E85025,CASSIDY ROAD MEDICAL CENTRE,SW6 5PX,51.479155,-0.198992,E09000013,E99999999,TPP,TPP
E85026,GORDON HOUSE SURGERY,W13 9NZ,51.509945,-0.315198,E09000009,E99999999,TPP,TPP
E85028,HILLCREST SURGERY,W3 9LA,51.508183,-0.27196,E09000009,E99999999,TPP,TPP
E85029,"THE MEDICAL CENTRE, DR JEFFERIES & PARTN",SW6 6BQ,51.481206,-0.212607,E09000013,E99999999,TPP,TPP
E85030,CHISWICK HEALTH PRACTICE,W4 1RX,51.493563,-0.259879,E09000018,E99999999,TPP,TPP
E85032,ASHCHURCH SURGERY,W12 9BP,51.501853,-0.242317,E09000013,E99999999,TPP,TPP
E85033,HAMMERSMITH SURGERY,W6 9DU,51.490967,-0.227048,E09000013,E99999999,TPP,TPP
E85034,GROSVENOR HOUSE SURGERY,W13 9BE,51.509418,-0.327395,E09000009,E99999999,TPP,TPP
E85035,MOUNT MEDICAL CENTRE,TW13 6AJ,51.4406,-0.387768,E09000018,E99999999,TPP,TPP
E85038,PALACE SURGERY,SW6 6JD,51.476282,-0.215809,E09000013,E99999999,TPP,TPP
E85040,WEST4 GPS,W4 1RX,51.493563,-0.259879,E09000018,E99999999,TPP,TPP
E85041,HANWELL HEALTH CENTRE (NAISH),W7 1DR,51.510264,-0.334353,E09000009,E99999999,TPP,TPP
E85042,THE NEW SURGERY,W12 9RD,51.506059,-0.235555,E09000013,E99999999,TPP,TPP
E85045,TWICKENHAM PARK MEDICAL CENTRE,TW13 6HD,51.436668,-0.375274,E09000027,E99999999,TPP,TPP
E85046,EASTMEAD AVENUE SURGERY,UB6 9RB,51.531444,-0.362718,E09000009,E99999999,TPP,TPP
E85048,"DR CANISIUS & DR HASAN, PARKVIEW CFH&W",W12 7FG,51.510846,-0.235197,E09000013,E99999999,TPP,TPP
E85049,BELMONT MEDICAL CENTRE,UB2 5DU,51.500849,-0.385182,E09000009,E99999999,TPP,TPP
E85050,GREENFORD ROAD MED.CTR.,UB6 8QH,51.537698,-0.34568,E09000009,E99999999,TPP,TPP
E85051,GREENFORD AVENUE FHP,W7 3AH,51.521731,-0.340248,E09000009,E99999999,TPP,TPP
E85052,CRANFORD MEDICAL CENTRE,TW5 9RG,51.481887,-0.412409,E09000018,E99999999,TPP,TPP
E85053,THE MEDICAL CENTRE,UB5 4AT,51.552657,-0.37504,E09000009,E99999999,TPP,TPP
E85054,HILLVIEW SURGERY,UB6 7HQ,51.540537,-0.318308,E09000009,E99999999,TPP,TPP
E85055,THE BUSH DOCTORS,W12 8PP,51.503863,-0.21881,E09000013,E99999999,TPP,TPP
E85056,ST DAVIDS PRACTICE,TW13 4GU,51.446367,-0.411065,E09000018,E99999999,TPP,TPP
E85057,QUEENS WALK PRACTICE,W5 1TP,51.524804,-0.312963,E09000009,E99999999,TPP,TPP
E85058,BLUE WING FAMILY DOCTOR UNIT,TW3 3LN,51.468263,-0.371733,E09000018,E99999999,TPP,TPP
E85059,CHESTNUT PRACTICE,TW3 3LN,51.468263,-0.371733,E09000018,E99999999,TPP,TPP
E85060,KINGFISHER PRACTICE,TW3 2DY,51.461125,-0.359593,E09000018,E99999999,TPP,TPP
E85061,WELCOME PRACTICE,UB2 4EY,51.49867,-0.379799,E09000009,E99999999,TPP,TPP
E85062,HIYOS,TW3 1NL,51.470856,-0.361663,E09000018,E99999999,TPP,TPP
E85064,WEST END SURGERY,UB5 6QN,51.534275,-0.397784,E09000009,E99999999,TPP,TPP
E85066,THE BEDFORD PARK SURGERY,W4 5LH,51.495981,-0.26228,E09000009,E99999999,TPP,TPP
E85069,OLDFIELD FAMILY PRACTICE,UB6 8RA,51.530436,-0.351047,E09000009,E99999999,TPP,TPP
E85071,CLIFFORD HOUSE MEDICAL CENTRE,TW13 5AD,51.447323,-0.406657,E09000018,E99999999,TPP,TPP
E85074,WEST KENSINGTON GP SURGERY,W14 0LJ,51.49982,-0.216648,E09000013,E99999999,TPP,TPP
E85075,GP SURGERY @ ACTON GARDENS,W3 8TF,51.501729,-0.272752,E09000009,E99999999,TPP,TPP
E85077,SHEPHERDS BUSH MEDICAL CENTRE,W12 7LS,51.506615,-0.233069,E09000013,E99999999,TPP,TPP
E85083,DR SIVANESAN & PARTNER,UB1 2TJ,51.521097,-0.36874,E09000009,E99999999,TPP,TPP
E85088,ELMBANK SURGERY,W7 3DD,51.52555,-0.341925,E09000009,E99999999,TPP,TPP
E85090,HAMMOND ROAD SURGERY,UB2 4EH,51.499657,-0.379591,E09000009,E99999999,TPP,TPP
E85091,BRUNSWICK SURGERY,W5 1AQ,51.529635,-0.302476,E09000009,E99999999,TPP,TPP
E85096,MEDICAL CENTRE,TW3 1NU,51.471263,-0.356652,E09000018,E99999999,TPP,TPP
E85098,ISLIP MANOR MEDICAL CENTRE,UB5 5RG,51.547315,-0.372995,E09000009,E99999999,TPP,TPP
E85099,THE AVENUE SURGERY,W13 8LA,51.51839,-0.319009,E09000009,E99999999,TPP,TPP
E85103,LADY MARGARET ROAD MEDICAL CENTRE,UB1 2PH,51.513227,-0.375766,E09000009,E99999999,TPP,TPP
E85107,THE MILL HILL SURGERY,W3 8QH,51.505171,-0.274423,E09000009,E99999999,TPP,TPP
E85108,MANDEVILLE MEDICAL CENTRE,UB5 5HB,51.544849,-0.372246,E09000009,E99999999,TPP,TPP
E85109,THE ACTON HEALTH CENTRE,W3 8QE,51.506215,-0.270176,E09000009,E99999999,TPP,TPP
E85111,PERIVALE MEDICAL CLINIC,UB6 8HX,51.535112,-0.333907,E09000009,E99999999,TPP,TPP
E85112,ELMTREES SURGERY,UB6 0PA,51.550788,-0.335945,E09000009,E99999999,TPP,TPP
E85113,REDWOOD PRACTICE,TW3 2DY,51.461125,-0.359593,E09000018,E99999999,TPP,TPP
E85114,CROSSLANDS SURGERY,UB2 5QY,51.491314,-0.373246,E09000018,E99999999,TPP,TPP
E85115,PENTELOW PRACTICE,TW14 9EF,51.45662,-0.416553,E09000018,E99999999,TPP,TPP
E85116,THE CUCKOO LANE PRACTICE,W7 1DR,51.510264,-0.334353,E09000009,E99999999,TPP,TPP
E85118,THE FULHAM MEDICAL CENTRE,SW6 1BG,51.480737,-0.193096,E09000013,E99999999,TPP,TPP
E85119,THE MWH PRACTICE,UB1 1LA,51.511248,-0.379583,E09000009,E99999999,TPP,TPP
E85120,THE ARGYLE SURGERY,W13 8ER,51.520338,-0.322569,E09000009,E99999999,TPP,TPP
E85121,GURU NANAK MEDICAL CENTRE,UB1 1EQ,51.511775,-0.387131,E09000009,E99999999,TPP,TPP
E85122,THE FLORENCE ROAD SURGERY,W5 3TX,51.512502,-0.298603,E09000009,E99999999,TPP/EVERGREENLIFE,TPP
E85123,THE CORFTON ROAD SURGERY,W13 8AG,51.513853,-0.319291,E09000009,E99999999,TPP,TPP
E85124,GP AT HAND,SW6 7SX,51.484824,-0.203363,E09000013,E99999999,TPP,TPP
E85125,STERNDALE SURGERY,W14 0LJ,51.49982,-0.216648,E09000013,E99999999,TPP,TPP
E85126,GREEN PRACTICE,TW3 3LN,51.468263,-0.371733,E09000018,E99999999,TPP,TPP
E85127,THE BARNABAS MEDICAL CTRE,UB5 4SQ,51.550631,-0.35349,E09000009,E99999999,TPP,TPP
E85128,SANDS END HEALTH CLINIC,SW6 2FE,51.473129,-0.191367,E09000013,E99999999,TPP,TPP
E85129,THE MANSELL ROAD PRACTICE,UB6 9EN,51.525654,-0.358947,E09000009,E99999999,TPP,TPP
E85130,CHISWICK FAMILY PRACTICE,W3 8TF,51.501729,-0.272752,E09000009,E99999999,TPP,TPP
E85600,WILLOW PRACTICE,TW3 2DY,51.461125,-0.359593,E09000018,E99999999,TPP,TPP
E85605,BRENTFORD GROUP PRACTICE,TW8 8DS,51.48676,-0.310033,E09000018,E99999999,TPP,TPP
E85623,SOMERSET MEDICAL CENTRE,UB5 6WL,51.531515,-0.376239,E09000009,E99999999,TPP,TPP
E85624,"DR UPPAL & PARTN, PARKVIEW CTR FOR H&W",W12 7FG,51.510846,-0.235197,E09000013,E99999999,TPP,TPP
E85628,ELTHORNE PARK SURGERY,W7 2JJ,51.503746,-0.326277,E09000009,E99999999,TPP,TPP
E85633,THE SOUTHALL MEDICAL CTR.,UB1 2PT,51.518961,-0.375518,E09000009,E99999999,TPP,TPP
E85635,THE VALE SURGERY,W3 7RG,51.506455,-0.251794,E09000009,E99999999,TPP,TPP
E85636,PARK MEDICAL CENTRE,W6 0QG,51.49697,-0.242908,E09000013,E99999999,TPP,TPP
E85640,THE CHURCHFIELD ROAD SURGERY,W3 6DL,51.50877,-0.266592,E09000009,E99999999,TPP,TPP
E85643,MEADOW VIEW,UB5 4LZ,51.550862,-0.360997,E09000009,E99999999,TPP,TPP
E85649,FULHAM CROSS MEDICAL CENTRE,SW6 7PP,51.482775,-0.214044,E09000013,E99999999,TPP,TPP
E85656,SUNRISE MEDICAL CENTRE,UB1 1HS,51.510871,-0.382234,E09000009,E99999999,TPP,TPP
E85657,EALING PARK HEALTH CENTRE,W5 4RH,51.497421,-0.305345,E09000009,E99999999,TPP,TPP
E85658,HOLLY ROAD MEDICAL CENTRE,W4 1NU,51.492787,-0.260356,E09000018,E99999999,TPP,TPP
E85659,"DR RK KUKAR, PARKVIEW CTR FOR H&W",W12 7FG,51.510846,-0.235197,E09000013,E99999999,TPP,TPP
E85663,THE SALUJA CLINIC,UB1 2AY,51.512743,-0.380409,E09000009,E99999999,TPP,TPP
E85677,THE HORN LANE SURGERY,W3 6PH,51.514663,-0.268631,E09000009,E99999999,TPP,TPP
E85680,CLOISTER ROAD SURGERY,W3 0DF,51.521353,-0.265566,E09000009,E99999999,TPP,TPP
E85681,JERSEY PRACTICE,TW5 9ER,51.483967,-0.382365,E09000018,E99999999,TPP,TPP
E85682,DORMERS WELLS MEDICAL CENTRE,UB1 2LU,51.514998,-0.36534,E09000009,E99999999,EMIS,EMIS
E85683,GLEBE STREET SURGERY,W4 2BD,51.491386,-0.256836,E09000018,E99999999,TPP,TPP
E85685,THE LILYVILLE SURGERY,SW6 4UL,51.47377,-0.199131,E09000013,E99999999,TPP,TPP
E85687,ACTON LANE MEDICAL CENTRE,W4 5DG,51.501811,-0.265487,E09000009,E99999999,TPP,TPP
E85693,CHISWICK MEDICAL PRACTICE,W4 3ET,51.481588,-0.264958,E09000018,E99999999,TPP,TPP
E85694,THE BOILEAU ROAD SURGERY,W5 3AJ,51.519426,-0.286813,E09000009,E99999999,TPP,TPP
E85696,CLIFFORD ROAD SURGERY,TW4 7LR,51.470621,-0.394672,E09000018,E99999999,TPP,TPP
E85697,GREENBROOK BEDFONT,TW14 8AG,51.451684,-0.429302,E09000018,E99999999,TPP,TPP
E85699,GROVE VILLAGE MEDICAL CENTRE,TW14 8SN,51.449161,-0.430929,E09000018,E99999999,TPP,TPP
E85707,SKYWAYS MEDICAL CENTRE,TW5 9BJ,51.477415,-0.39308,E09000018,E99999999,TPP,TPP
E85708,GILL MEDICAL PRACTICE,TW14 0AB,51.451481,-0.4049,E09000018,E99999999,TPP,TPP
E85712,GOODCARE PRACTICE,UB5 6WL,51.531515,-0.376239,E09000009,E99999999,TPP,TPP
E85713,HOUNSLOW FAMILY PRACTICE,TW3 4JX,51.471773,-0.366799,E09000018,E99999999,TPP/EVERGREENLIFE,TPP
E85715,BROADMEAD SURGERY,UB5 6WL,51.531515,-0.376239,E09000009,E99999999,TPP,TPP
E85716,BATH ROAD SURGERY,TW3 3ET,51.469395,-0.376819,E09000018,E99999999,TPP,TPP
E85718,HATTON MEDICAL PRACTICE,TW14 9PY,51.457544,-0.433751,E09000018,E99999999,TPP,TPP
E85719,ASHVILLE SURGERY,SW6 4HS,51.47622,-0.201109,E09000013,E99999999,TPP,TPP
E85721,THE TOWN SURGERY,UB1 1PZ,51.512513,-0.378083,E09000009,E99999999,TPP,TPP
E85725,THE GROVE MEDICAL PRACTICE,UB5 4NY,51.555342,-0.362466,E09000009,E99999999,TPP,TPP
E85726,MATTOCK LANE HEALTH CENTRE,W13 9NZ,51.509945,-0.315198,E09000009,E99999999,TPP,TPP
E85734,QUEENS PARK MEDICAL PRACTICE,TW13 4GU,51.446367,-0.411065,E09000018,E99999999,TPP,TPP
E85735,BRENTFORD FAMILY PRACTICE,TW8 8DS,51.48676,-0.310033,E09000018,E99999999,TPP,TPP
E85736,LITTLE PARK SURGERY,TW13 5JG,51.442595,-0.387698,E09000018,E99999999,TPP,TPP
E85739,HMC HEALTH HESTON GREAT WEST,TW5 9ER,51.483967,-0.382365,E09000018,E99999999,TPP,TPP
E85743,ST. GEORGES MEDICAL CTR.,UB1 2RX,51.5216,-0.374531,E09000009,E99999999,TPP,TPP
E85744,ARGYLE HEALTH-ISLEWORTH PRACTICE,TW7 7DJ,51.467811,-0.32873,E09000018,E99999999,TPP,TPP
E85745,JUBILEE GARDENS MEDICAL CENTRE,UB1 2TJ,51.521097,-0.36874,E09000009,E99999999,TPP,TPP
